"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Baron","Variance","Refined Louvain","true",1000,1000,0.601574953410608,FALSE
"Baron","DIFS","SC3","true",1000,1000,0.665660339401017,TRUE
"Baron","FEAST","SC3","true",1000,1000,0.661526083206991,TRUE
"Baron","GateOnly","SC3","true",1000,1000,0.65532853336331,TRUE
"Baron","Seurat","SC3","true",1000,1000,0.713778822204704,TRUE
"Baron","Variance","SC3","true",1000,1000,0.651809687621483,TRUE
"Baron","DIFS","Refined Louvain","true",1500,1500,0.612292000467054,TRUE
"Baron","FEAST","Refined Louvain","true",1500,1500,0.615831856394873,FALSE
"Baron","GateOnly","Refined Louvain","true",1500,1500,0.59989193594612,FALSE
"Baron","Seurat","Refined Louvain","true",1500,1500,0.679564723685439,FALSE
"Baron","Variance","Refined Louvain","true",1500,1500,0.605426939575513,FALSE
"Baron","DIFS","SC3","true",1500,1500,0.665077429056167,TRUE
"Baron","FEAST","SC3","true",1500,1500,0.630020701214132,TRUE
"Baron","GateOnly","SC3","true",1500,1500,0.655842504833595,TRUE
"Baron","Seurat","SC3","true",1500,1500,0.662448270630389,TRUE
"Baron","Variance","SC3","true",1500,1500,0.648080726306452,TRUE
"Baron","DIFS","Refined Louvain","true",2500,2500,0.604115034202448,TRUE
"Baron","FEAST","Refined Louvain","true",2500,2500,0.622013727751196,FALSE
"Baron","GateOnly","Refined Louvain","true",2500,1940,0.60451813806729,FALSE
"Baron","Seurat","Refined Louvain","true",2500,2500,0.682299712859694,FALSE
"Baron","Variance","Refined Louvain","true",2500,2500,0.601799173986234,FALSE
"Baron","DIFS","SC3","true",2500,2500,0.656483954453149,TRUE
"Baron","FEAST","SC3","true",2500,2500,0.634122534542642,TRUE
"Baron","GateOnly","SC3","true",2500,1940,0.666108663098497,TRUE
"Baron","Seurat","SC3","true",2500,2500,0.644586391821404,TRUE
"Baron","Variance","SC3","true",2500,2500,0.682954236497269,TRUE
"Darmanis","DIFS","Refined Louvain","estimated",0,2346,0.565789229538822,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",0,2346,0.564289126878906,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",0,2346,0.587024207510404,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",0,2346,0.52214494767195,FALSE
"Darmanis","Variance","Refined Louvain","estimated",0,2346,0.567051277798976,FALSE
"Darmanis","DIFS","SC3","estimated",0,2346,0.652346877192001,FALSE
"Darmanis","FEAST","SC3","estimated",0,2346,0.741158020114996,FALSE
"Darmanis","GateOnly","SC3","estimated",0,2346,0.615092828303918,FALSE
"Darmanis","Seurat","SC3","estimated",0,2346,0.620273226616509,FALSE
"Darmanis","Variance","SC3","estimated",0,2346,0.60214281903561,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",100,100,0.585446522817458,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",100,100,0.376368377968663,FALSE
