"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Kumar","FEAST","Refined Louvain","estimated",100,100,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",100,100,0.985200431245712,FALSE
"Kumar","Seurat","Refined Louvain","estimated",100,100,0.934759766930939,FALSE
"Kumar","Variance","Refined Louvain","estimated",100,100,0.970834143496014,FALSE
"Kumar","DIFS","SC3","estimated",100,100,1,FALSE
"Kumar","FEAST","SC3","estimated",100,100,0.96604578967792,FALSE
"Kumar","GateOnly","SC3","estimated",100,100,1,FALSE
"Kumar","Seurat","SC3","estimated",100,100,0.967116112135028,FALSE
"Kumar","Variance","SC3","estimated",100,100,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",200,200,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","estimated",200,200,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",200,200,0.985200431245712,FALSE
"Kumar","Seurat","Refined Louvain","estimated",200,200,0.93589621291615,FALSE
"Kumar","Variance","Refined Louvain","estimated",200,200,0.970834143496014,FALSE
"Kumar","DIFS","SC3","estimated",200,200,1,FALSE
"Kumar","FEAST","SC3","estimated",200,200,1,FALSE
"Kumar","GateOnly","SC3","estimated",200,200,1,FALSE
"Kumar","Seurat","SC3","estimated",200,200,1,FALSE
"Kumar","Variance","SC3","estimated",200,200,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",300,300,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","estimated",300,300,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",300,300,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","estimated",300,300,0.950595924644368,FALSE
"Kumar","Variance","Refined Louvain","estimated",300,300,0.969699912595902,FALSE
"Kumar","DIFS","SC3","estimated",300,300,1,FALSE
"Kumar","FEAST","SC3","estimated",300,300,1,FALSE
"Kumar","GateOnly","SC3","estimated",300,300,1,FALSE
"Kumar","Seurat","SC3","estimated",300,300,1,FALSE
"Kumar","Variance","SC3","estimated",300,300,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",500,500,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","estimated",500,500,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",500,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","estimated",500,500,0.93608090059149,FALSE
"Kumar","Variance","Refined Louvain","estimated",500,500,0.969699912595902,FALSE
"Kumar","DIFS","SC3","estimated",500,500,1,FALSE
"Kumar","FEAST","SC3","estimated",500,500,1,FALSE
"Kumar","GateOnly","SC3","estimated",500,453,1,FALSE
"Kumar","Seurat","SC3","estimated",500,500,1,FALSE
"Kumar","Variance","SC3","estimated",500,500,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",750,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","estimated",750,750,0.968337218337218,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",750,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","estimated",750,750,0.953036281397363,FALSE
"Kumar","Variance","Refined Louvain","estimated",750,750,0.969699912595902,FALSE
"Kumar","DIFS","SC3","estimated",750,697,1,FALSE
"Kumar","FEAST","SC3","estimated",750,750,1,FALSE
"Kumar","GateOnly","SC3","estimated",750,453,1,FALSE
"Kumar","Seurat","SC3","estimated",750,750,1,FALSE
"Kumar","Variance","SC3","estimated",750,750,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",1000,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","estimated",1000,1000,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",1000,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","estimated",1000,1000,0.968337218337218,FALSE
"Kumar","Variance","Refined Louvain","estimated",1000,1000,0.985200431245712,FALSE
"Kumar","DIFS","SC3","estimated",1000,697,1,FALSE
"Kumar","FEAST","SC3","estimated",1000,1000,1,FALSE
"Kumar","GateOnly","SC3","estimated",1000,453,1,FALSE
"Kumar","Seurat","SC3","estimated",1000,1000,1,FALSE
"Kumar","Variance","SC3","estimated",1000,1000,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",1500,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","estimated",1500,1500,0.985200431245712,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",1500,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","estimated",1500,1500,0.968337218337218,FALSE
"Kumar","Variance","Refined Louvain","estimated",1500,1500,1,FALSE
"Kumar","DIFS","SC3","estimated",1500,697,1,FALSE
"Kumar","FEAST","SC3","estimated",1500,1500,1,FALSE
"Kumar","GateOnly","SC3","estimated",1500,453,1,FALSE
"Kumar","Seurat","SC3","estimated",1500,1500,1,FALSE
"Kumar","Variance","SC3","estimated",1500,1500,1,FALSE
"Kumar","DIFS","Refined Louvain","estimated",2500,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","estimated",2500,2500,1,FALSE
"Kumar","GateOnly","Refined Louvain","estimated",2500,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","estimated",2500,2500,0.985200431245712,FALSE
"Kumar","Variance","Refined Louvain","estimated",2500,2500,1,FALSE
"Kumar","DIFS","SC3","estimated",2500,697,1,FALSE
"Kumar","FEAST","SC3","estimated",2500,2500,1,FALSE
"Kumar","GateOnly","SC3","estimated",2500,453,1,FALSE
"Kumar","Seurat","SC3","estimated",2500,2500,1,FALSE
"Kumar","Variance","SC3","estimated",2500,2500,1,FALSE
"Kumar","DIFS","Refined Louvain","true",0,453,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","true",0,453,0.968337218337218,FALSE
"Kumar","GateOnly","Refined Louvain","true",0,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",0,453,0.93608090059149,FALSE
"Kumar","Variance","Refined Louvain","true",0,453,0.969699912595902,FALSE
"Kumar","DIFS","SC3","true",0,453,1,FALSE
"Kumar","FEAST","SC3","true",0,453,1,FALSE
"Kumar","GateOnly","SC3","true",0,453,1,FALSE
"Kumar","Seurat","SC3","true",0,453,1,FALSE
"Kumar","Variance","SC3","true",0,453,1,FALSE
"Kumar","DIFS","Refined Louvain","true",100,100,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","true",100,100,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","true",100,100,0.985200431245712,FALSE
"Kumar","Seurat","Refined Louvain","true",100,100,0.934759766930939,FALSE
"Kumar","Variance","Refined Louvain","true",100,100,0.970834143496014,FALSE
"Kumar","DIFS","SC3","true",100,100,1,FALSE
"Kumar","FEAST","SC3","true",100,100,0.96604578967792,FALSE
"Kumar","GateOnly","SC3","true",100,100,1,FALSE
"Kumar","Seurat","SC3","true",100,100,0.967116112135028,FALSE
"Kumar","Variance","SC3","true",100,100,1,FALSE
"Kumar","DIFS","Refined Louvain","true",200,200,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","true",200,200,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","true",200,200,0.985200431245712,FALSE
"Kumar","Seurat","Refined Louvain","true",200,200,0.93589621291615,FALSE
"Kumar","Variance","Refined Louvain","true",200,200,0.970834143496014,FALSE
"Kumar","DIFS","SC3","true",200,200,1,FALSE
"Kumar","FEAST","SC3","true",200,200,1,FALSE
"Kumar","GateOnly","SC3","true",200,200,1,FALSE
"Kumar","Seurat","SC3","true",200,200,1,FALSE
"Kumar","Variance","SC3","true",200,200,1,FALSE
"Kumar","DIFS","Refined Louvain","true",300,300,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","true",300,300,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","true",300,300,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",300,300,0.950595924644368,FALSE
"Kumar","Variance","Refined Louvain","true",300,300,0.969699912595902,FALSE
"Kumar","DIFS","SC3","true",300,300,1,FALSE
"Kumar","FEAST","SC3","true",300,300,1,FALSE
"Kumar","GateOnly","SC3","true",300,300,1,FALSE
"Kumar","Seurat","SC3","true",300,300,1,FALSE
"Kumar","Variance","SC3","true",300,300,1,FALSE
"Kumar","DIFS","Refined Louvain","true",500,500,0.985200431245712,FALSE
"Kumar","FEAST","Refined Louvain","true",500,500,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","true",500,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",500,500,0.93608090059149,FALSE
"Kumar","Variance","Refined Louvain","true",500,500,0.969699912595902,FALSE
"Kumar","DIFS","SC3","true",500,500,1,FALSE
"Kumar","FEAST","SC3","true",500,500,1,FALSE
"Kumar","GateOnly","SC3","true",500,453,1,FALSE
"Kumar","Seurat","SC3","true",500,500,1,FALSE
"Kumar","Variance","SC3","true",500,500,1,FALSE
"Kumar","DIFS","Refined Louvain","true",750,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","true",750,750,0.968337218337218,FALSE
"Kumar","GateOnly","Refined Louvain","true",750,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",750,750,0.953036281397363,FALSE
"Kumar","Variance","Refined Louvain","true",750,750,0.969699912595902,FALSE
"Kumar","DIFS","SC3","true",750,697,1,FALSE
"Kumar","FEAST","SC3","true",750,750,1,FALSE
"Kumar","GateOnly","SC3","true",750,453,1,FALSE
"Kumar","Seurat","SC3","true",750,750,1,FALSE
"Kumar","Variance","SC3","true",750,750,1,FALSE
"Kumar","DIFS","Refined Louvain","true",1000,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","true",1000,1000,0.98276874877619,FALSE
"Kumar","GateOnly","Refined Louvain","true",1000,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",1000,1000,0.968337218337218,FALSE
"Kumar","Variance","Refined Louvain","true",1000,1000,0.985200431245712,FALSE
"Kumar","DIFS","SC3","true",1000,697,1,FALSE
"Kumar","FEAST","SC3","true",1000,1000,1,FALSE
"Kumar","GateOnly","SC3","true",1000,453,1,FALSE
"Kumar","Seurat","SC3","true",1000,1000,1,FALSE
"Kumar","Variance","SC3","true",1000,1000,1,FALSE
"Kumar","DIFS","Refined Louvain","true",1500,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","true",1500,1500,0.985200431245712,FALSE
"Kumar","GateOnly","Refined Louvain","true",1500,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",1500,1500,0.968337218337218,FALSE
"Kumar","Variance","Refined Louvain","true",1500,1500,1,FALSE
"Kumar","DIFS","SC3","true",1500,697,1,FALSE
"Kumar","FEAST","SC3","true",1500,1500,1,FALSE
"Kumar","GateOnly","SC3","true",1500,453,1,FALSE
"Kumar","Seurat","SC3","true",1500,1500,1,FALSE
"Kumar","Variance","SC3","true",1500,1500,1,FALSE
"Kumar","DIFS","Refined Louvain","true",2500,697,0.968337218337218,FALSE
"Kumar","FEAST","Refined Louvain","true",2500,2500,1,FALSE
"Kumar","GateOnly","Refined Louvain","true",2500,453,0.968337218337218,FALSE
"Kumar","Seurat","Refined Louvain","true",2500,2500,0.985200431245712,FALSE
"Kumar","Variance","Refined Louvain","true",2500,2500,1,FALSE
"Kumar","DIFS","SC3","true",2500,697,1,FALSE
"Kumar","FEAST","SC3","true",2500,2500,1,FALSE
"Kumar","GateOnly","SC3","true",2500,453,1,FALSE
"Kumar","Seurat","SC3","true",2500,2500,1,FALSE
"Kumar","Variance","SC3","true",2500,2500,1,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",0,1652,0.431686541737649,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",0,1652,0.481313703284258,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",0,1652,0.559787980803667,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",0,1652,0.471264033505904,FALSE
"Lawlor","Variance","Refined Louvain","estimated",0,1652,0.694650264625948,FALSE
"Lawlor","DIFS","SC3","estimated",0,1652,0.92159124519373,FALSE
"Lawlor","FEAST","SC3","estimated",0,1652,0.902250177951452,FALSE
"Lawlor","GateOnly","SC3","estimated",0,1652,0.874140816448509,FALSE
"Lawlor","Seurat","SC3","estimated",0,1652,0.851553785985571,FALSE
"Lawlor","Variance","SC3","estimated",0,1652,0.916231444838392,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",100,100,0.633655643369097,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",100,100,0.672182302253013,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",100,100,0.3553298791019,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",100,100,0.656078679853439,FALSE
"Lawlor","Variance","Refined Louvain","estimated",100,100,0.69524562096668,FALSE
"Lawlor","DIFS","SC3","estimated",100,100,0.656863312684537,FALSE
"Lawlor","FEAST","SC3","estimated",100,100,0.831502042225163,FALSE
"Lawlor","GateOnly","SC3","estimated",100,100,0.328978132306423,FALSE
"Lawlor","Seurat","SC3","estimated",100,100,0.419120505019367,FALSE
"Lawlor","Variance","SC3","estimated",100,100,0.700131030725969,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",200,200,0.875256536093513,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",200,200,0.447889143326875,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",200,200,0.393371159701079,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",200,200,0.419395587043979,FALSE
"Lawlor","Variance","Refined Louvain","estimated",200,200,0.676230113049382,FALSE
"Lawlor","DIFS","SC3","estimated",200,200,0.671809823477621,FALSE
"Lawlor","FEAST","SC3","estimated",200,200,0.875109698024716,FALSE
"Lawlor","GateOnly","SC3","estimated",200,200,0.403601302072603,FALSE
"Lawlor","Seurat","SC3","estimated",200,200,0.772188974160389,FALSE
"Lawlor","Variance","SC3","estimated",200,200,0.692028182744716,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",300,300,0.891096350473916,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",300,300,0.464816650148662,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",300,300,0.398008846489829,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",300,300,0.383282122905028,FALSE
"Lawlor","Variance","Refined Louvain","estimated",300,300,0.713868656188257,FALSE
"Lawlor","DIFS","SC3","estimated",300,300,0.909231917353195,FALSE
"Lawlor","FEAST","SC3","estimated",300,300,0.907098576792107,FALSE
"Lawlor","GateOnly","SC3","estimated",300,300,0.605348670021567,FALSE
"Lawlor","Seurat","SC3","estimated",300,300,0.824935484336029,FALSE
"Lawlor","Variance","SC3","estimated",300,300,0.919697346661008,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",500,500,0.884826544197945,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",500,500,0.464182599077811,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",500,500,0.5340100387288,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",500,500,0.416407375396139,FALSE
"Lawlor","Variance","Refined Louvain","estimated",500,500,0.677296987340655,FALSE
"Lawlor","DIFS","SC3","estimated",500,500,0.925547509454983,FALSE
"Lawlor","FEAST","SC3","estimated",500,500,0.912582431301129,FALSE
"Lawlor","GateOnly","SC3","estimated",500,500,0.558842340901823,FALSE
"Lawlor","Seurat","SC3","estimated",500,500,0.824109717363622,FALSE
"Lawlor","Variance","SC3","estimated",500,500,0.916398382947446,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",750,750,0.847950436061628,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",750,750,0.511964947758679,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",750,750,0.527421350423311,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",750,750,0.391807957025348,FALSE
"Lawlor","Variance","Refined Louvain","estimated",750,750,0.669586488743061,FALSE
"Lawlor","DIFS","SC3","estimated",750,750,0.911042082686192,FALSE
"Lawlor","FEAST","SC3","estimated",750,750,0.899118426195336,FALSE
"Lawlor","GateOnly","SC3","estimated",750,750,0.611624873594888,FALSE
"Lawlor","Seurat","SC3","estimated",750,750,0.848656112977621,FALSE
"Lawlor","Variance","SC3","estimated",750,750,0.905051805888895,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",1000,1000,0.839474606977967,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",1000,1000,0.451080458429325,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",1000,1000,0.557458997977982,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",1000,1000,0.445874206578188,FALSE
"Lawlor","Variance","Refined Louvain","estimated",1000,1000,0.66161411041165,FALSE
"Lawlor","DIFS","SC3","estimated",1000,1000,0.903978701375536,FALSE
"Lawlor","FEAST","SC3","estimated",1000,1000,0.893059603033071,FALSE
"Lawlor","GateOnly","SC3","estimated",1000,1000,0.609957162414803,FALSE
"Lawlor","Seurat","SC3","estimated",1000,1000,0.877979068928185,FALSE
"Lawlor","Variance","SC3","estimated",1000,1000,0.909505591524426,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",1500,1500,0.431744127390966,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",1500,1500,0.482483376783151,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",1500,1500,0.528625739228386,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",1500,1500,0.458804197416974,FALSE
"Lawlor","Variance","Refined Louvain","estimated",1500,1500,0.701610324680987,FALSE
"Lawlor","DIFS","SC3","estimated",1500,1500,0.910151952184127,FALSE
"Lawlor","FEAST","SC3","estimated",1500,1500,0.895518919311497,FALSE
"Lawlor","GateOnly","SC3","estimated",1500,1500,0.858687224144101,FALSE
"Lawlor","Seurat","SC3","estimated",1500,1500,0.858311012853762,FALSE
"Lawlor","Variance","SC3","estimated",1500,1500,0.895335378204757,FALSE
"Lawlor","DIFS","Refined Louvain","estimated",2500,2329,0.42920961274523,FALSE
"Lawlor","FEAST","Refined Louvain","estimated",2500,2500,0.621091837188942,FALSE
"Lawlor","GateOnly","Refined Louvain","estimated",2500,1652,0.559787980803667,FALSE
"Lawlor","Seurat","Refined Louvain","estimated",2500,2500,0.582629080805742,FALSE
"Lawlor","Variance","Refined Louvain","estimated",2500,2500,0.545457123009966,FALSE
"Lawlor","DIFS","SC3","estimated",2500,2329,0.921003264449992,FALSE
"Lawlor","FEAST","SC3","estimated",2500,2500,0.903313274849561,FALSE
"Lawlor","GateOnly","SC3","estimated",2500,1652,0.874140816448509,FALSE
"Lawlor","Seurat","SC3","estimated",2500,2500,0.875813698945792,FALSE
"Lawlor","Variance","SC3","estimated",2500,2500,0.862565387809818,FALSE
"Lawlor","DIFS","Refined Louvain","true",0,1652,0.450441623988718,FALSE
"Lawlor","FEAST","Refined Louvain","true",0,1652,0.478522502711618,FALSE
"Lawlor","GateOnly","Refined Louvain","true",0,1652,0.558676818062484,FALSE
"Lawlor","Seurat","Refined Louvain","true",0,1652,0.475753257628065,FALSE
"Lawlor","Variance","Refined Louvain","true",0,1652,0.694650264625948,FALSE
"Lawlor","DIFS","SC3","true",0,1652,0.928176383774839,FALSE
"Lawlor","FEAST","SC3","true",0,1652,0.915989964519529,FALSE
"Lawlor","GateOnly","SC3","true",0,1652,0.621979236339314,FALSE
"Lawlor","Seurat","SC3","true",0,1652,0.685320191298262,FALSE
"Lawlor","Variance","SC3","true",0,1652,0.888501847244213,FALSE
"Lawlor","DIFS","Refined Louvain","true",100,100,0.483162777000663,FALSE
"Lawlor","FEAST","Refined Louvain","true",100,100,0.611456794544668,FALSE
"Lawlor","GateOnly","Refined Louvain","true",100,100,0.294790717240412,FALSE
"Lawlor","Seurat","Refined Louvain","true",100,100,0.493741149815916,FALSE
"Lawlor","Variance","Refined Louvain","true",100,100,0.50074056519936,FALSE
"Lawlor","DIFS","SC3","true",100,100,0.671344927283558,FALSE
"Lawlor","FEAST","SC3","true",100,100,0.676275102692834,FALSE
"Lawlor","GateOnly","SC3","true",100,100,0.271230339792796,FALSE
"Lawlor","Seurat","SC3","true",100,100,0.376234759247778,FALSE
"Lawlor","Variance","SC3","true",100,100,0.716269375293565,FALSE
"Lawlor","DIFS","Refined Louvain","true",200,200,0.68838729902817,FALSE
"Lawlor","FEAST","Refined Louvain","true",200,200,0.468042029349609,FALSE
"Lawlor","GateOnly","Refined Louvain","true",200,200,0.323966065747614,FALSE
"Lawlor","Seurat","Refined Louvain","true",200,200,0.368066969384628,FALSE
"Lawlor","Variance","Refined Louvain","true",200,200,0.676230113049382,FALSE
"Lawlor","DIFS","SC3","true",200,200,0.876764548216094,FALSE
"Lawlor","FEAST","SC3","true",200,200,0.903050446857227,FALSE
"Lawlor","GateOnly","SC3","true",200,200,0.270006048585616,FALSE
"Lawlor","Seurat","SC3","true",200,200,0.414798334189058,FALSE
"Lawlor","Variance","SC3","true",200,200,0.667881265552791,FALSE
"Lawlor","DIFS","Refined Louvain","true",300,300,0.625843621399177,FALSE
"Lawlor","FEAST","Refined Louvain","true",300,300,0.487485400866338,FALSE
"Lawlor","GateOnly","Refined Louvain","true",300,300,0.352589003522548,FALSE
"Lawlor","Seurat","Refined Louvain","true",300,300,0.371791813423516,FALSE
"Lawlor","Variance","Refined Louvain","true",300,300,0.677324886445135,FALSE
"Lawlor","DIFS","SC3","true",300,300,0.703796443458182,FALSE
"Lawlor","FEAST","SC3","true",300,300,0.90463282764249,FALSE
"Lawlor","GateOnly","SC3","true",300,300,0.420123411978221,FALSE
"Lawlor","Seurat","SC3","true",300,300,0.577104317606173,FALSE
"Lawlor","Variance","SC3","true",300,300,0.627860192488603,FALSE
"Lawlor","DIFS","Refined Louvain","true",500,500,0.638612970020706,FALSE
"Lawlor","FEAST","Refined Louvain","true",500,500,0.460115658628193,FALSE
"Lawlor","GateOnly","Refined Louvain","true",500,500,0.5340100387288,FALSE
"Lawlor","Seurat","Refined Louvain","true",500,500,0.365666109455629,FALSE
"Lawlor","Variance","Refined Louvain","true",500,500,0.68427465489829,FALSE
"Lawlor","DIFS","SC3","true",500,500,0.861838047405058,FALSE
"Lawlor","FEAST","SC3","true",500,500,0.917254015396664,FALSE
"Lawlor","GateOnly","SC3","true",500,500,0.504137141532264,FALSE
"Lawlor","Seurat","SC3","true",500,500,0.860814301649739,FALSE
"Lawlor","Variance","SC3","true",500,500,0.861802638366866,FALSE
"Lawlor","DIFS","Refined Louvain","true",750,750,0.447017460576481,FALSE
"Lawlor","FEAST","Refined Louvain","true",750,750,0.467092736638574,FALSE
"Lawlor","GateOnly","Refined Louvain","true",750,750,0.505109362090707,FALSE
"Lawlor","Seurat","Refined Louvain","true",750,750,0.298230125698911,FALSE
"Lawlor","Variance","Refined Louvain","true",750,750,0.497902629386574,FALSE
"Lawlor","DIFS","SC3","true",750,750,0.911508981507363,FALSE
"Lawlor","FEAST","SC3","true",750,750,0.909486895533407,FALSE
"Lawlor","GateOnly","SC3","true",750,750,0.566991446634437,FALSE
"Lawlor","Seurat","SC3","true",750,750,0.623891961784355,FALSE
"Lawlor","Variance","SC3","true",750,750,0.882135250668399,FALSE
"Lawlor","DIFS","Refined Louvain","true",1000,1000,0.460504776927885,FALSE
"Lawlor","FEAST","Refined Louvain","true",1000,1000,0.44328797950935,FALSE
"Lawlor","GateOnly","Refined Louvain","true",1000,1000,0.523719788142247,FALSE
"Lawlor","Seurat","Refined Louvain","true",1000,1000,0.349333721692274,FALSE
"Lawlor","Variance","Refined Louvain","true",1000,1000,0.496053967793414,FALSE
"Lawlor","DIFS","SC3","true",1000,1000,0.912246951580443,FALSE
"Lawlor","FEAST","SC3","true",1000,1000,0.917274003991426,FALSE
"Lawlor","GateOnly","SC3","true",1000,1000,0.54981829627722,FALSE
"Lawlor","Seurat","SC3","true",1000,1000,0.849787852037475,FALSE
"Lawlor","Variance","SC3","true",1000,1000,0.631091207378176,FALSE
"Lawlor","DIFS","Refined Louvain","true",1500,1500,0.462319591444009,FALSE
"Lawlor","FEAST","Refined Louvain","true",1500,1500,0.45981339008021,FALSE
"Lawlor","GateOnly","Refined Louvain","true",1500,1500,0.511536587463097,FALSE
"Lawlor","Seurat","Refined Louvain","true",1500,1500,0.461248380192484,FALSE
"Lawlor","Variance","Refined Louvain","true",1500,1500,0.50564139941691,FALSE
"Lawlor","DIFS","SC3","true",1500,1500,0.927915204852233,FALSE
"Lawlor","FEAST","SC3","true",1500,1500,0.891739294090396,FALSE
"Lawlor","GateOnly","SC3","true",1500,1500,0.561668402175171,FALSE
"Lawlor","Seurat","SC3","true",1500,1500,0.624526454688631,FALSE
"Lawlor","Variance","SC3","true",1500,1500,0.882314714061178,FALSE
"Lawlor","DIFS","Refined Louvain","true",2500,2500,0.365005562369855,FALSE
"Lawlor","FEAST","Refined Louvain","true",2500,2500,0.441044398846165,FALSE
"Lawlor","GateOnly","Refined Louvain","true",2500,1652,0.558676818062484,FALSE
"Lawlor","Seurat","Refined Louvain","true",2500,2500,0.582629080805742,FALSE
"Lawlor","Variance","Refined Louvain","true",2500,2500,0.515702765475555,FALSE
"Lawlor","DIFS","SC3","true",2500,2500,0.929478410848103,FALSE
"Lawlor","FEAST","SC3","true",2500,2500,0.922670367308374,FALSE
"Lawlor","GateOnly","SC3","true",2500,1652,0.621979236339314,FALSE
"Lawlor","Seurat","SC3","true",2500,2500,0.625872478910632,FALSE
"Lawlor","Variance","SC3","true",2500,2500,0.851256266456421,FALSE
"Muraro","DIFS","Refined Louvain","estimated",0,1125,0.252602913723754,FALSE
"Muraro","FEAST","Refined Louvain","estimated",0,1125,0.277013813081733,FALSE
"Muraro","GateOnly","Refined Louvain","estimated",0,1125,0.252144300879728,FALSE
"Muraro","Seurat","Refined Louvain","estimated",0,1125,0.251796411226341,FALSE
"Muraro","Variance","Refined Louvain","estimated",0,1125,0.242513108816693,FALSE
"Muraro","DIFS","SC3","estimated",0,1125,0.309057220750475,FALSE
"Muraro","FEAST","SC3","estimated",0,1125,0.33766206282237,FALSE
"Muraro","GateOnly","SC3","estimated",0,1125,0.324751737071881,FALSE
"Muraro","Seurat","SC3","estimated",0,1125,0.305798474328909,FALSE
"Muraro","Variance","SC3","estimated",0,1125,0.320897233133054,FALSE
"Muraro","DIFS","Refined Louvain","estimated",100,100,0.291465406367442,FALSE
"Muraro","FEAST","Refined Louvain","estimated",100,100,0.261274446885914,FALSE
"Muraro","GateOnly","Refined Louvain","estimated",100,100,0.203267074894018,FALSE
"Muraro","Seurat","Refined Louvain","estimated",100,100,0.16185016948077,FALSE
"Muraro","Variance","Refined Louvain","estimated",100,100,0.263748068260921,FALSE
"Muraro","DIFS","SC3","estimated",100,100,0.371200481187237,FALSE
"Muraro","FEAST","SC3","estimated",100,100,0.327411441411233,FALSE
"Muraro","GateOnly","SC3","estimated",100,100,0.42141104400246,FALSE
"Muraro","Seurat","SC3","estimated",100,100,0.177388580577424,FALSE
"Muraro","Variance","SC3","estimated",100,100,0.316378509804526,FALSE
"Muraro","DIFS","Refined Louvain","estimated",200,200,0.267234951844365,FALSE
"Muraro","FEAST","Refined Louvain","estimated",200,200,0.277465382859,FALSE
"Muraro","GateOnly","Refined Louvain","estimated",200,200,0.251645507399983,FALSE
"Muraro","Seurat","Refined Louvain","estimated",200,200,0.195627643805889,FALSE
"Muraro","Variance","Refined Louvain","estimated",200,200,0.228178138277029,FALSE
"Muraro","DIFS","SC3","estimated",200,200,0.298163727272378,FALSE
"Muraro","FEAST","SC3","estimated",200,200,0.312735801745222,FALSE
"Muraro","GateOnly","SC3","estimated",200,200,0.300135264438134,FALSE
"Muraro","Seurat","SC3","estimated",200,200,0.30421739642078,FALSE
"Muraro","Variance","SC3","estimated",200,200,0.315250972302593,FALSE
