"result_set","dataset","feature_method","clustering_method","k_policy","gate_rule","gate_rule_recorded","seed","n_requested","n_features_realised","gate_n","k_true","k_estimated","k_used_clustering","n_clusters_found","n_cells_total","n_cells_scored","n_cells_dropped","n_cells_unlabelled","difs_stage1_n","difs_stage2_n","difs_ratio_nominal","ARI","FM","Jaccard","Purity","elapsed_sec","source_file","baron_repaired","ARI_before_repair","source_result_set","is_analysis_row"
"ncurve","Romanov","DIFS","Refined Louvain","estimated","submitted",FALSE,1,500,500,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:1",0.20359795773429,0.368871744048194,0.151302511258755,0.903505727178063,858.68,"Romanov_DIFS_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","true","submitted",FALSE,1,750,750,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:3",0.606209839840597,0.702582620996431,0.541361873173994,0.836862200624783,699.736,"Romanov_DIFS_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","estimated","submitted",FALSE,1,750,750,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.182155859641421,0.346292482915581,0.134987815462046,0.90628254078445,873.046,"Romanov_DIFS_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","true","submitted",FALSE,1,1000,1000,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:3",0.624929489461955,0.717893553550564,0.559917617116827,0.83755640402638,704.187,"Romanov_DIFS_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.190819861902157,0.355264228472484,0.141705556707502,0.906976744186046,1455.802,"Romanov_DIFS_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","true","submitted",FALSE,1,1500,1500,2332,7,30,7,6,2881,2881,0,NA,1100,2976,"2:1",0.719460392101556,0.800657569214035,0.661831857774775,0.848663658451926,919.899,"Romanov_DIFS_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.200088086499453,0.365207510368431,0.148635798821051,0.90836515098924,858.216,"Romanov_DIFS_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","true","submitted",FALSE,1,2500,2500,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"2:1",0.711872581305731,0.79077421517518,0.651239760147875,0.859076709475876,707.469,"Romanov_DIFS_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","Refined Louvain","estimated","submitted",FALSE,1,2500,2500,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.192305146501658,0.356321199129843,0.143128179034122,0.905935439083651,874.379,"Romanov_DIFS_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,0,2332,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:1",0.53507688374567,0.644440047515444,0.473680438654273,0.77716070808747,1169.834,"Romanov_DIFS_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,0,2332,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.204155943248865,0.361875748890909,0.156869999451549,0.83755640402638,1597.02,"Romanov_DIFS_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,100,100,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"2:1",0.585073461709872,0.688071814604126,0.524466176366091,0.767094758764318,995.957,"Romanov_DIFS_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,100,100,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:2",0.226692522603957,0.386628253238763,0.17279150095179,0.855605692467893,1340.778,"Romanov_DIFS_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,200,200,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"2:3",0.545522203083118,0.654918075980323,0.486352829646439,0.780631725095453,984.935,"Romanov_DIFS_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,200,200,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"2:3",0.18624928697198,0.344298806094985,0.142221815622275,0.841027421034363,1445.749,"Romanov_DIFS_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,300,300,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:2",0.55261323780775,0.658749987868339,0.489893506715298,0.784796945505033,1129.019,"Romanov_DIFS_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,300,300,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:1",0.206771313382481,0.365157018131793,0.15840703762294,0.84380423464075,1303.649,"Romanov_DIFS_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,500,500,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:2",0.624463479139276,0.720683605024525,0.56305299387283,0.780978826796251,985.127,"Romanov_DIFS_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,500,500,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:1",0.240058826784168,0.400465009222168,0.182731229892595,0.857341200971885,1267.643,"Romanov_DIFS_SC3_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,750,750,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:3",0.526817953520827,0.638276312697763,0.467159468966781,0.759805623047553,1021.938,"Romanov_DIFS_SC3_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,750,750,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.244055934257586,0.403978450422144,0.186141935363295,0.863589031586255,2166.994,"Romanov_DIFS_SC3_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,1000,1000,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"1:3",0.537798800479195,0.647271916085986,0.477217359442448,0.766400555362721,1236.087,"Romanov_DIFS_SC3_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,1000,1000,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.239919494283122,0.398359183955787,0.184124506524481,0.841374522735161,1294.771,"Romanov_DIFS_SC3_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,1500,1500,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"2:1",0.541848021208392,0.650459816715649,0.480743616393037,0.77716070808747,1028.92,"Romanov_DIFS_SC3_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,1500,1500,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.192118213676131,0.349327672855531,0.147639833066241,0.830961471711211,1276.905,"Romanov_DIFS_SC3_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","true","submitted",FALSE,1,2500,2500,2332,7,30,7,7,2881,2881,0,NA,1100,2976,"2:1",0.538116858401518,0.647576409906371,0.477582463980532,0.774730996181881,1066.173,"Romanov_DIFS_SC3_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","DIFS","SC3","estimated","submitted",FALSE,1,2500,2500,2332,7,30,30,NA,NA,NA,NA,NA,2000,5279,"1:3",0.232253090647491,0.390177387429502,0.178663385872467,0.836862200624783,1380.445,"Romanov_DIFS_SC3_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,0,2332,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.63959302957388,0.727299581468771,0.571140801419977,0.846233946546338,66.291,"Romanov_FEAST_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,0,2332,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.206274304452496,0.370304959322909,0.154128319064641,0.908712252690038,118.945,"Romanov_FEAST_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,100,100,2332,7,30,7,6,2881,2881,0,NA,NA,NA,NA,0.489094855700626,0.608009325604528,0.434642964689591,0.753557792433183,63.276,"Romanov_FEAST_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,100,100,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.21002088949443,0.369275762404501,0.160296796154191,0.858729607775078,129.157,"Romanov_FEAST_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,200,200,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.562137707069033,0.669870901658951,0.503543178295031,0.809094064560916,66.022,"Romanov_FEAST_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,200,200,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.207367853711863,0.366004833556218,0.158680807570719,0.869489760499826,129.825,"Romanov_FEAST_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,300,300,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.579845691029639,0.682683460406622,0.518089542054809,0.822283929191253,64.312,"Romanov_FEAST_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,300,300,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.183571092809298,0.343661329113797,0.138593455254285,0.873654980909406,101.925,"Romanov_FEAST_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,500,500,2332,7,30,7,6,2881,2881,0,NA,NA,NA,NA,0.675592506858678,0.765612674966815,0.616896295993171,0.834432488719195,62.585,"Romanov_FEAST_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,500,500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.190803961490681,0.353905931017491,0.142476103073082,0.89795209996529,102.604,"Romanov_FEAST_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,750,750,2332,7,30,7,6,2881,2881,0,NA,NA,NA,NA,0.663211660756671,0.757707323268768,0.606007193303596,0.825754946199236,63.367,"Romanov_FEAST_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,750,750,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.195766811281303,0.359244162683476,0.146187128892381,0.896910794862895,104.095,"Romanov_FEAST_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,1000,1000,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.608745905285377,0.703596372362631,0.542326142775873,0.829920166608816,63.915,"Romanov_FEAST_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.176181919074421,0.338667310893401,0.131132507156876,0.901770218674071,105.004,"Romanov_FEAST_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,1500,1500,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.61434989063069,0.709421916896872,0.549635578069356,0.829920166608816,65.671,"Romanov_FEAST_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.182113084041792,0.345437062369626,0.135412528141968,0.906629642485248,101.326,"Romanov_FEAST_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","true","submitted",FALSE,1,2500,2500,2332,7,30,7,6,2881,2881,0,NA,NA,NA,NA,0.704094228502302,0.787011067551261,0.644938026599312,0.835126692120791,68.055,"Romanov_FEAST_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","Refined Louvain","estimated","submitted",FALSE,1,2500,2500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.187708661423708,0.351421048660029,0.139654056998876,0.906629642485248,103.577,"Romanov_FEAST_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,0,2332,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.529962975910557,0.641364461365066,0.470865157669273,0.773342589378688,399.207,"Romanov_FEAST_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,0,2332,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.242348372444404,0.400762829658201,0.186000193493412,0.849704963554321,532.59,"Romanov_FEAST_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,100,100,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.526230372690975,0.641689918465331,0.472217444413024,0.741062131204443,348.138,"Romanov_FEAST_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,100,100,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.228296446009962,0.385998085314416,0.175797603848095,0.852481777160708,561.496,"Romanov_FEAST_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,200,200,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.49574047163599,0.619502845678822,0.448668744222258,0.715376605345366,336.19,"Romanov_FEAST_SC3_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,200,200,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.273918303275091,0.430460576722524,0.211332643726403,0.834432488719195,528.294,"Romanov_FEAST_SC3_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,300,300,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.52768706612097,0.6500516454537,0.481083521943446,0.721624435959736,375.58,"Romanov_FEAST_SC3_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,300,300,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.221604335991128,0.378338596985783,0.171443083131573,0.838944810829573,561.6,"Romanov_FEAST_SC3_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,500,500,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.530394859789871,0.64278011512409,0.472868973251352,0.76466504685873,335.614,"Romanov_FEAST_SC3_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,500,500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.210222435507704,0.369417421678434,0.160501048593541,0.84380423464075,489.703,"Romanov_FEAST_SC3_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,750,750,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.472562773695945,0.601799094214065,0.430311386635473,0.706004859423811,360.079,"Romanov_FEAST_SC3_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,750,750,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.218985270083638,0.379640849048809,0.166281787623526,0.846928149947935,521.95,"Romanov_FEAST_SC3_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,1000,1000,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.51678432651693,0.63136342623751,0.460192278692123,0.763276640055536,624.566,"Romanov_FEAST_SC3_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,1000,1000,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.231573547168328,0.390052330045616,0.177687764497977,0.830267268309615,522.543,"Romanov_FEAST_SC3_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,1500,1500,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.52719631472086,0.638691673718079,0.467681399117762,0.757723012842763,394.135,"Romanov_FEAST_SC3_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,1500,1500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.231230553681688,0.38957606877955,0.177530966811611,0.828878861506421,564.507,"Romanov_FEAST_SC3_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","true","submitted",FALSE,1,2500,2500,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.487157784565329,0.605389000186337,0.431097747194059,0.749739673724401,394.424,"Romanov_FEAST_SC3_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","FEAST","SC3","estimated","submitted",FALSE,1,2500,2500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.220996279541498,0.37941284881863,0.16954659096828,0.843110031239153,550.978,"Romanov_FEAST_SC3_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,0,2332,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.69979495713338,0.78374831109496,0.640624364568022,0.84796945505033,32.988,"Romanov_GateOnly_Refined Louvain_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,0,2332,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.197373283165606,0.35713102496838,0.149904265652987,0.880597014925373,41.535,"Romanov_GateOnly_Refined Louvain_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,100,100,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.469286838248402,0.594297239708555,0.421524863786131,0.784796945505033,30.746,"Romanov_GateOnly_Refined Louvain_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,100,100,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.182583766136939,0.335870857454149,0.143422624471036,0.828184658104825,31.579,"Romanov_GateOnly_Refined Louvain_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,200,200,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.528277610371371,0.636846090540903,0.463101970112533,0.830614370010413,30.733,"Romanov_GateOnly_Refined Louvain_n0200_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,200,200,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.187081472915023,0.34156420386339,0.145953295683848,0.843457132939951,31.478,"Romanov_GateOnly_Refined Louvain_n0200_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,300,300,2332,7,30,7,6,2881,2881,0,NA,NA,NA,NA,0.661434198702662,0.752300528116114,0.601191454694899,0.832349878514405,33.321,"Romanov_GateOnly_Refined Louvain_n0300_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,300,300,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.203884042010743,0.359391305358074,0.158600766071346,0.847275251648733,29.893,"Romanov_GateOnly_Refined Louvain_n0300_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,500,500,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.62491659457317,0.718376049823401,0.560520034962871,0.841027421034363,29.675,"Romanov_GateOnly_Refined Louvain_n0500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,500,500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.192525668619233,0.351882646157502,0.146316567493732,0.86254772648386,49.009,"Romanov_GateOnly_Refined Louvain_n0500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,750,750,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.6166848458374,0.710938385058335,0.551426956229966,0.842415827837556,29.961,"Romanov_GateOnly_Refined Louvain_n0750_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,750,750,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.188458973795384,0.34845799761662,0.142595890622934,0.87712599791739,30.246,"Romanov_GateOnly_Refined Louvain_n0750_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,1000,1000,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.622366155424574,0.715398569107823,0.556836668061058,0.844498438042346,39.046,"Romanov_GateOnly_Refined Louvain_n1000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,1000,1000,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.167138155963393,0.326135320071384,0.125902859808443,0.87087816730302,28.373,"Romanov_GateOnly_Refined Louvain_n1000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,1500,1500,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.629596238884952,0.722001780080187,0.564947190951772,0.840333217632766,39.31,"Romanov_GateOnly_Refined Louvain_n1500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,1500,1500,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.179275168300404,0.338860078279485,0.13545260229068,0.879902811523776,30.625,"Romanov_GateOnly_Refined Louvain_n1500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","true","submitted",FALSE,1,2500,2332,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.69979495713338,0.78374831109496,0.640624364568022,0.84796945505033,36.89,"Romanov_GateOnly_Refined Louvain_n2500_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","Refined Louvain","estimated","submitted",FALSE,1,2500,2332,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.197373283165606,0.35713102496838,0.149904265652987,0.880597014925373,29.655,"Romanov_GateOnly_Refined Louvain_n2500_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","SC3","true","submitted",FALSE,1,0,2332,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.493207555517855,0.61045375009162,0.43659045868245,0.753904894133981,342.343,"Romanov_GateOnly_SC3_n0000_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","SC3","estimated","submitted",FALSE,1,0,2332,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.204039267711552,0.359122977337323,0.159132253872879,0.837209302325581,463.737,"Romanov_GateOnly_SC3_n0000_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","SC3","true","submitted",FALSE,1,100,100,2332,7,30,7,7,2881,2881,0,NA,NA,NA,NA,0.592317116299976,0.704829216241981,0.541299397315008,0.73342589378688,379.181,"Romanov_GateOnly_SC3_n0100_k-true_seed-1.rds",FALSE,NA,"ncurve",TRUE
"ncurve","Romanov","GateOnly","SC3","estimated","submitted",FALSE,1,100,100,2332,7,30,30,NA,NA,NA,NA,NA,NA,NA,NA,0.337337798963821,0.479850781294651,0.271872091328594,0.830961471711211,583.372,"Romanov_GateOnly_SC3_n0100_seed-1.rds",FALSE,NA,"ncurve",TRUE
