"dataset","feature_method","clustering_method","k_policy","n_requested","n_features_realised","value","baron_repaired"
"Darmanis","DIFS","Refined Louvain","estimated",300,300,0.500568818561505,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",300,300,0.521813256035895,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",300,300,0.496992291315844,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",300,300,0.525286074922107,FALSE
"Darmanis","Variance","Refined Louvain","estimated",300,300,0.477196113388532,FALSE
"Darmanis","DIFS","SC3","estimated",300,300,0.64540338139632,FALSE
"Darmanis","FEAST","SC3","estimated",300,300,0.686750877494058,FALSE
"Darmanis","GateOnly","SC3","estimated",300,300,0.522224022663849,FALSE
"Darmanis","Seurat","SC3","estimated",300,300,0.638684917905867,FALSE
"Darmanis","Variance","SC3","estimated",300,300,0.589431864576787,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",500,500,0.541465623162687,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",500,500,0.54276425991014,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",500,500,0.531568198483648,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",500,500,0.519385587165211,FALSE
"Darmanis","Variance","Refined Louvain","estimated",500,500,0.499447398610114,FALSE
"Darmanis","DIFS","SC3","estimated",500,500,0.567653554929931,FALSE
"Darmanis","FEAST","SC3","estimated",500,500,0.776018015041175,FALSE
"Darmanis","GateOnly","SC3","estimated",500,500,0.500275312710698,FALSE
"Darmanis","Seurat","SC3","estimated",500,500,0.594272706073405,FALSE
"Darmanis","Variance","SC3","estimated",500,500,0.495199488007343,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",750,750,0.53615606265929,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",750,750,0.482508096670183,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",750,750,0.511538045194339,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",750,750,0.492130720556838,FALSE
"Darmanis","Variance","Refined Louvain","estimated",750,750,0.476010954709017,FALSE
"Darmanis","DIFS","SC3","estimated",750,750,0.698081678669671,FALSE
"Darmanis","FEAST","SC3","estimated",750,750,0.790472386636169,FALSE
"Darmanis","GateOnly","SC3","estimated",750,750,0.509950006887016,FALSE
"Darmanis","Seurat","SC3","estimated",750,750,0.526583562328651,FALSE
"Darmanis","Variance","SC3","estimated",750,750,0.563166239298198,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",1000,1000,0.475845911675676,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",1000,1000,0.486167805249538,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",1000,1000,0.543272337813357,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",1000,1000,0.484142239281316,FALSE
"Darmanis","Variance","Refined Louvain","estimated",1000,1000,0.477469606195992,FALSE
"Darmanis","DIFS","SC3","estimated",1000,1000,0.656151323564738,FALSE
"Darmanis","FEAST","SC3","estimated",1000,1000,0.768365258205501,FALSE
"Darmanis","GateOnly","SC3","estimated",1000,1000,0.485477905135267,FALSE
"Darmanis","Seurat","SC3","estimated",1000,1000,0.53719602013023,FALSE
"Darmanis","Variance","SC3","estimated",1000,1000,0.576155130929914,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",1500,1500,0.483625923595452,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",1500,1500,0.473977207737627,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",1500,1500,0.550576708950081,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",1500,1500,0.514337150269425,FALSE
"Darmanis","Variance","Refined Louvain","estimated",1500,1500,0.510406468905883,FALSE
"Darmanis","DIFS","SC3","estimated",1500,1500,0.657980499190447,FALSE
"Darmanis","FEAST","SC3","estimated",1500,1500,0.723809266520965,FALSE
"Darmanis","GateOnly","SC3","estimated",1500,1500,0.523776434388685,FALSE
"Darmanis","Seurat","SC3","estimated",1500,1500,0.542324805052238,FALSE
"Darmanis","Variance","SC3","estimated",1500,1500,0.519953729831289,FALSE
"Darmanis","DIFS","Refined Louvain","estimated",2500,2500,0.484489277734421,FALSE
"Darmanis","FEAST","Refined Louvain","estimated",2500,2500,0.472061620485448,FALSE
"Darmanis","GateOnly","Refined Louvain","estimated",2500,2346,0.503734102063668,FALSE
"Darmanis","Seurat","Refined Louvain","estimated",2500,2500,0.532925027112093,FALSE
"Darmanis","Variance","Refined Louvain","estimated",2500,2500,0.481050312739931,FALSE
"Darmanis","DIFS","SC3","estimated",2500,2500,0.505328013488629,FALSE
"Darmanis","FEAST","SC3","estimated",2500,2500,0.560231962650235,FALSE
"Darmanis","GateOnly","SC3","estimated",2500,2346,0.535967585041038,FALSE
"Darmanis","Seurat","SC3","estimated",2500,2500,0.555258822515821,FALSE
"Darmanis","Variance","SC3","estimated",2500,2500,0.54171491956199,FALSE
"Darmanis","DIFS","Refined Louvain","true",0,2346,0.584255682432126,FALSE
"Darmanis","FEAST","Refined Louvain","true",0,2346,0.512815824914138,FALSE
"Darmanis","GateOnly","Refined Louvain","true",0,2346,0.59016254759346,FALSE
"Darmanis","Seurat","Refined Louvain","true",0,2346,0.584852108019108,FALSE
"Darmanis","Variance","Refined Louvain","true",0,2346,0.57948066090923,FALSE
"Darmanis","DIFS","SC3","true",0,2346,0.769091764931861,FALSE
"Darmanis","FEAST","SC3","true",0,2346,0.776597775347239,FALSE
"Darmanis","GateOnly","SC3","true",0,2346,0.676686272409707,FALSE
"Darmanis","Seurat","SC3","true",0,2346,0.711897381507005,FALSE
"Darmanis","Variance","SC3","true",0,2346,0.698594216348746,FALSE
"Darmanis","DIFS","Refined Louvain","true",100,100,0.592417297291452,FALSE
"Darmanis","FEAST","Refined Louvain","true",100,100,0.322084510018783,FALSE
"Darmanis","GateOnly","Refined Louvain","true",100,100,0.451742351497557,FALSE
"Darmanis","Seurat","Refined Louvain","true",100,100,0.518148834781166,FALSE
"Darmanis","Variance","Refined Louvain","true",100,100,0.703553647424279,FALSE
"Darmanis","DIFS","SC3","true",100,100,0.61235512079149,FALSE
"Darmanis","FEAST","SC3","true",100,100,0.351968275409413,FALSE
"Darmanis","GateOnly","SC3","true",100,100,0.597506034250334,FALSE
"Darmanis","Seurat","SC3","true",100,100,0.540839828085809,FALSE
"Darmanis","Variance","SC3","true",100,100,0.625379365634962,FALSE
"Darmanis","DIFS","Refined Louvain","true",200,200,0.551532674631972,FALSE
"Darmanis","FEAST","Refined Louvain","true",200,200,0.677817830043085,FALSE
"Darmanis","GateOnly","Refined Louvain","true",200,200,0.542186961545117,FALSE
"Darmanis","Seurat","Refined Louvain","true",200,200,0.448284901171952,FALSE
"Darmanis","Variance","Refined Louvain","true",200,200,0.693808602948704,FALSE
"Darmanis","DIFS","SC3","true",200,200,0.677700221388436,FALSE
"Darmanis","FEAST","SC3","true",200,200,0.658861959466479,FALSE
"Darmanis","GateOnly","SC3","true",200,200,0.556619141148282,FALSE
"Darmanis","Seurat","SC3","true",200,200,0.589028386191298,FALSE
"Darmanis","Variance","SC3","true",200,200,0.641333936407425,FALSE
"Darmanis","DIFS","Refined Louvain","true",300,300,0.624047263040861,FALSE
"Darmanis","FEAST","Refined Louvain","true",300,300,0.707542878223658,FALSE
"Darmanis","GateOnly","Refined Louvain","true",300,300,0.564955654632296,FALSE
"Darmanis","Seurat","Refined Louvain","true",300,300,0.523705022697735,FALSE
"Darmanis","Variance","Refined Louvain","true",300,300,0.591166606314746,FALSE
"Darmanis","DIFS","SC3","true",300,300,0.691435953039771,FALSE
"Darmanis","FEAST","SC3","true",300,300,0.736953769012565,FALSE
"Darmanis","GateOnly","SC3","true",300,300,0.659380233630626,FALSE
"Darmanis","Seurat","SC3","true",300,300,0.622588939385156,FALSE
"Darmanis","Variance","SC3","true",300,300,0.654697639377064,FALSE
"Darmanis","DIFS","Refined Louvain","true",500,500,0.561442635113958,FALSE
"Darmanis","FEAST","Refined Louvain","true",500,500,0.679221838986391,FALSE
"Darmanis","GateOnly","Refined Louvain","true",500,500,0.542026660691074,FALSE
"Darmanis","Seurat","Refined Louvain","true",500,500,0.630710075744452,FALSE
"Darmanis","Variance","Refined Louvain","true",500,500,0.590570237807521,FALSE
"Darmanis","DIFS","SC3","true",500,500,0.668338434845753,FALSE
"Darmanis","FEAST","SC3","true",500,500,0.764407224117016,FALSE
"Darmanis","GateOnly","SC3","true",500,500,0.66622934629352,FALSE
"Darmanis","Seurat","SC3","true",500,500,0.660211423449945,FALSE
"Darmanis","Variance","SC3","true",500,500,0.63483882877582,FALSE
"Darmanis","DIFS","Refined Louvain","true",750,750,0.602901512506009,FALSE
"Darmanis","FEAST","Refined Louvain","true",750,750,0.631497015668595,FALSE
"Darmanis","GateOnly","Refined Louvain","true",750,750,0.518045995280441,FALSE
"Darmanis","Seurat","Refined Louvain","true",750,750,0.62994564423788,FALSE
"Darmanis","Variance","Refined Louvain","true",750,750,0.578857317776155,FALSE
"Darmanis","DIFS","SC3","true",750,750,0.681207930233295,FALSE
"Darmanis","FEAST","SC3","true",750,750,0.779914758644621,FALSE
"Darmanis","GateOnly","SC3","true",750,750,0.636672394708821,FALSE
"Darmanis","Seurat","SC3","true",750,750,0.670479327801618,FALSE
"Darmanis","Variance","SC3","true",750,750,0.679552531594701,FALSE
"Darmanis","DIFS","Refined Louvain","true",1000,1000,0.571236952169625,FALSE
"Darmanis","FEAST","Refined Louvain","true",1000,1000,0.665502501888405,FALSE
"Darmanis","GateOnly","Refined Louvain","true",1000,1000,0.516325264554112,FALSE
"Darmanis","Seurat","Refined Louvain","true",1000,1000,0.778615649321051,FALSE
"Darmanis","Variance","Refined Louvain","true",1000,1000,0.571046244521813,FALSE
"Darmanis","DIFS","SC3","true",1000,1000,0.675706746787175,FALSE
"Darmanis","FEAST","SC3","true",1000,1000,0.778433212760961,FALSE
"Darmanis","GateOnly","SC3","true",1000,1000,0.655640522796364,FALSE
"Darmanis","Seurat","SC3","true",1000,1000,0.670845697527677,FALSE
"Darmanis","Variance","SC3","true",1000,1000,0.697525202535493,FALSE
"Darmanis","DIFS","Refined Louvain","true",1500,1500,0.57850918355424,FALSE
"Darmanis","FEAST","Refined Louvain","true",1500,1500,0.598204299158464,FALSE
"Darmanis","GateOnly","Refined Louvain","true",1500,1500,0.575499890564582,FALSE
"Darmanis","Seurat","Refined Louvain","true",1500,1500,0.580994967052043,FALSE
"Darmanis","Variance","Refined Louvain","true",1500,1500,0.685300673194015,FALSE
"Darmanis","DIFS","SC3","true",1500,1500,0.767562261650858,FALSE
"Darmanis","FEAST","SC3","true",1500,1500,0.792754986605573,FALSE
"Darmanis","GateOnly","SC3","true",1500,1500,0.672648415036348,FALSE
"Darmanis","Seurat","SC3","true",1500,1500,0.657606408272537,FALSE
"Darmanis","Variance","SC3","true",1500,1500,0.70064511917466,FALSE
"Darmanis","DIFS","Refined Louvain","true",2500,2500,0.58575535207645,FALSE
